scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,production_on,storage_charge_mw,storage_discharge_mw,storage_soc_mwh,curtailment_mw,regular_shed_mw,storage_mode_binary,offgrid_balance_error_mw,mode,storage_capacity_mwh
W1_PV4,1,4,8,8:00-9:00,0.4463,0.0,17.852,0.0,17.852,0.6074,0.3779,4.0098,0.3335469879518072,0.3335469879518072,6.670939759036144,6.670939759036144,0.5003204819277108,13.842199999999998,1.0006409638554217,17.851999999999997,1,0.0,0.0,2.007408920157992,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W1_PV4,1,4,9,9:00-10:00,0.3582,0.0,14.328000000000001,0.0,14.328000000000001,0.6074,0.3779,4.199999999999999,0.2440481927710844,0.2440481927710844,4.880963855421688,4.880963855421688,0.3660722891566266,10.128000000000002,0.7321445783132532,14.328000000000001,1,0.0,0.0,2.003394102317676,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,10,10:00-11:00,0.2976,0.0,11.904,0.0,11.904,0.8024,0.3779,4.1202,0.18756144578313252,0.18756144578313252,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,0.5626843373493976,11.904,1,0.0,0.0,1.9993873141130405,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W1_PV4,1,4,11,11:00-12:00,0.1934,0.02,7.736,1.28,9.016,0.8024,0.3779,3.9000000000000004,0.12327710843373493,0.12327710843373493,2.4655421686746988,2.4655421686746988,0.18491566265060239,5.116,0.36983132530120477,9.016,1,0.0,0.0,1.9953885394848143,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,12,12:00-13:00,0.2139,0.08,8.556000000000001,5.12,13.676000000000002,0.8024,0.3779,3.2598000000000003,0.2509927710843374,0.2509927710843374,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,0.7529783132530121,13.676000000000002,1,0.0,0.0,1.9913977624058448,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,13,13:00-14:00,0.363,0.12,14.52,7.68,22.2,0.8024,0.3779,2.6898,0.4701253012048192,0.4701253012048192,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,1.4103759036144576,22.199999999999996,1,0.0,0.0,1.987414966881033,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,14,14:00-15:00,0.1677,0.08,6.707999999999999,5.12,11.828,0.8024,0.3779,3.63,0.19754216867469881,0.19754216867469881,3.950843373493976,3.950843373493976,0.29631325301204825,8.198,0.5926265060240965,11.828,1,0.0,0.0,1.983440136947271,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,15,15:00-16:00,0.2794,0.02,11.175999999999998,1.28,12.455999999999998,0.6074,0.3779,3.8202000000000003,0.2080915662650602,0.2080915662650602,4.161831325301204,4.161831325301204,0.3121373493975903,8.635799999999998,0.6242746987951806,12.455999999999998,1,0.0,0.0,1.9794732566733764,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,16,16:00-17:00,0.2527,0.0,10.107999999999999,0.0,10.107999999999999,0.6074,0.3779,3.75,0.1532048192771084,0.1532048192771084,3.064096385542168,3.064096385542168,0.22980722891566263,6.357999999999999,0.45961445783132526,10.107999999999999,1,0.0,0.0,1.9755143101600297,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,17,17:00-18:00,0.1596,0.0,6.3839999999999995,0.0,6.3839999999999995,0.6074,0.3779,3.1398,0.09999999999999969,0.09999999999999969,1.9999999999999938,1.9999999999999938,0.14999999999999952,4.149999999999987,0.29999999999999905,7.289799999999987,1,0.0,0.905799999999988,0.9651188370952786,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,18,18:00-19:00,0.1607,0.0,6.428000000000001,0.0,6.428000000000001,0.8024,0.3779,2.61,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.76,1,0.0,0.33199999999999913,0.5942997105322001,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,19,19:00-20:00,0.1434,0.0,5.736,0.0,5.736,0.8024,0.3779,2.1198,0.1,0.1,2.0,2.0,0.15000000000000002,4.15,0.30000000000000004,6.2698,1,0.0,0.5338000000000006,3.050934786239192e-14,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,20,20:00-21:00,0.0938,0.0,3.752,0.0,3.752,0.8024,0.3779,1.8599999999999999,2.140188963132832e-17,2.140188963132832e-17,4.2803779262656637e-16,4.2803779262656637e-16,3.210283444699248e-17,8.881784197001252e-16,6.420566889398497e-17,1.8600000000000008,0,1.891999999999999,0.0,1.7028000000000296,0.0,0.0,1,0.0,offgrid_storage,5.0
W1_PV4,1,4,21,21:00-22:00,0.0923,0.0,3.6919999999999997,0.0,3.6919999999999997,0.6074,0.3779,1.6301999999999999,9.671814888470208e-16,9.671814888470208e-16,1.9343629776940415e-14,1.9343629776940415e-14,1.4507722332705312e-15,4.013803178715136e-14,2.9015444665410625e-15,1.63020000000004,0,2.0617999999999905,3.081215838030005e-14,3.555014399999988,0.0,0.0,1,0.0,offgrid_storage,5.0
W1_PV4,1,4,22,22:00-23:00,0.122,0.0,4.88,0.0,4.88,0.6074,0.3779,1.56,0.14600598918638844,0.14600598918638844,2.9201197837277686,2.9201197837277686,0.21900898377958267,6.05924855123512,0.43801796755916533,7.6192485512351205,1,0.0,2.7392485512351197,0.5042948698276327,0.0,0.0,0,0.0,offgrid_storage,5.0
W1_PV4,1,4,23,23:00-24:00,0.0798,0.0,3.1919999999999997,0.0,3.1919999999999997,0.3424,0.3779,1.4802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4802,0,1.7117999999999998,0.0,2.0439062800879775,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV1,2,1,0,0:00-1:00,0.1328,0.0,5.312,0.0,5.312,0.3424,0.3779,1.3698000000000001,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,5.5198,1,0.0,0.20779999999999976,0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV1,2,1,1,1:00-2:00,0.2125,0.0,8.5,0.0,8.5,0.3424,0.3779,1.0997999999999999,0.17831807228915664,0.17831807228915664,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,0.5349542168674699,8.5,1,0.0,0.0,0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV1,2,1,2,2:00-3:00,0.2345,0.0,9.379999999999999,0.0,9.379999999999999,0.3424,0.3779,0.7998000000000001,0.20675180722891565,0.20675180722891565,4.135036144578313,4.135036144578313,0.3101277108433735,8.5802,0.620255421686747,9.379999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,3,3:00-4:00,0.2576,0.0,10.304,0.0,10.304,0.3424,0.3779,0.99,0.22443373493975904,0.22443373493975904,4.488674698795181,4.488674698795181,0.33665060240963857,9.314000000000002,0.6733012048192771,10.304000000000002,1,0.0,0.0,0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W2_PV1,2,1,4,4:00-5:00,0.2475,0.0,9.9,0.0,9.9,0.3424,0.3779,1.1802000000000001,0.21011566265060239,0.21011566265060239,4.202313253012048,4.202313253012048,0.31517349397590355,8.7198,0.6303469879518071,9.899999999999999,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,5,5:00-6:00,0.2405,0.0,9.62,0.0,9.62,0.3424,0.3779,1.6301999999999999,0.19252530120481925,0.19252530120481925,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,0.5775759036144578,9.62,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,6,6:00-7:00,0.2285,0.22,9.14,14.08,23.22,0.3424,0.3779,2.5002,0.49927228915662647,0.49927228915662647,9.98544578313253,9.98544578313253,0.7489084337349396,20.7198,1.4978168674698793,23.22,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,7,7:00-8:00,0.191,0.4,7.640000000000001,25.6,33.24,0.6074,0.3779,3.3701999999999996,0.7197542168674699,0.7197542168674699,14.395084337349397,14.395084337349397,1.0796313253012049,29.869799999999998,2.1592626506024097,33.239999999999995,1,0.0,0.0,0.0,0.0,0.0,0,3.552713678800501e-15,offgrid_storage,5.0
W2_PV1,2,1,8,8:00-9:00,0.1187,0.58,4.748,37.12,41.867999999999995,0.6074,0.3779,4.0098,0.91224578313253,0.91224578313253,18.2449156626506,18.2449156626506,1.368368674698795,37.8582,2.73673734939759,41.867999999999995,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,9,9:00-10:00,0.1215,0.72,4.859999999999999,46.08,50.94,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,1,0.0,0.0,-0.0,5.239999999999995,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,10,10:00-11:00,0.1334,0.82,5.335999999999999,52.48,57.815999999999995,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,1,0.0,0.0,-0.0,12.195799999999998,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,11,11:00-12:00,0.1073,0.86,4.292,55.04,59.332,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,1,0.0,0.0,-0.0,13.932000000000002,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,12,12:00-13:00,0.1042,0.88,4.168,56.32,60.488,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,1,0.0,0.0,-0.0,15.728200000000001,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,13,13:00-14:00,0.1697,0.88,6.787999999999999,56.32,63.108,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,1,0.0,0.0,-0.0,18.9182,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,14,14:00-15:00,0.2091,0.82,8.364,52.48,60.843999999999994,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,1,0.55666889334224,0.0,0.501002004008016,15.157331106657752,0.0,1,0.0,offgrid_storage,5.0
W2_PV1,2,1,15,15:00-16:00,0.2101,0.7,8.404,44.8,53.20399999999999,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,1,5.0,0.0,5.0,2.8837999999999937,0.0,1,0.0,offgrid_storage,5.0
W2_PV1,2,1,16,16:00-17:00,0.1474,0.52,5.896,33.28,39.176,0.6074,0.3779,3.75,0.8790277732184999,0.8790277732184999,17.580555464369997,17.580555464369997,1.31854165982775,36.479652588567745,2.6370833196555,40.229652588567745,1,0.0,1.0536525885677452,3.8192749015913945,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,17,17:00-18:00,0.1652,0.38,6.6080000000000005,24.32,30.928,0.6074,0.3779,3.1398,0.6695951807228916,0.6695951807228916,13.391903614457831,13.391903614457831,1.0043927710843374,27.7882,2.008785542168675,30.928,1,0.0,0.0,3.811636351788212,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,18,18:00-19:00,0.1563,0.18,6.252,11.52,17.772,0.8024,0.3779,2.61,0.36534939759036145,0.36534939759036145,7.306987951807229,7.306987951807229,0.5480240963855422,15.162,1.0960481927710843,17.772000000000002,1,0.0,0.0,3.804013079084635,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W2_PV1,2,1,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,6.2698,1,0.0,1.9577999999999993,1.6210717195931328,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV1,2,1,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,2.942759824307644e-17,2.942759824307644e-17,5.885519648615288e-16,5.885519648615288e-16,4.4141397364614664e-17,1.2212453270876722e-15,8.828279472922933e-17,1.8600000000000012,0,0.4679999999999992,0.0,2.039029576153947,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV1,2,1,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.0,0.13819999999999988,1.8813959614460842,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV1,2,1,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,8.025708611748119e-18,8.025708611748119e-18,1.605141722349624e-16,1.605141722349624e-16,1.2038562917622178e-17,3.3306690738754696e-16,2.4077125835244356e-17,1.5600000000000005,0,0.5639999999999997,0.0,2.385233169523192,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV1,2,1,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,5.630199999999999,1,0.0,1.9341999999999997,0.23135159207303474,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,0,0:00-1:00,0.1328,0.0,5.312,0.0,5.312,0.3424,0.3779,1.3698000000000001,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,5.5198,1,0.0,0.20779999999999976,-0.0,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV2,2,2,1,1:00-2:00,0.2125,0.0,8.5,0.0,8.5,0.3424,0.3779,1.0997999999999999,0.17831807228915664,0.17831807228915664,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,0.5349542168674699,8.5,1,0.0,0.0,-0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV2,2,2,2,2:00-3:00,0.2345,0.0,9.379999999999999,0.0,9.379999999999999,0.3424,0.3779,0.7998000000000001,0.20675180722891565,0.20675180722891565,4.135036144578313,4.135036144578313,0.3101277108433735,8.5802,0.620255421686747,9.379999999999999,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,3,3:00-4:00,0.2576,0.0,10.304,0.0,10.304,0.3424,0.3779,0.99,0.22443373493975904,0.22443373493975904,4.488674698795181,4.488674698795181,0.33665060240963857,9.314000000000002,0.6733012048192771,10.304000000000002,1,0.0,0.0,-0.0,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W2_PV2,2,2,4,4:00-5:00,0.2475,0.0,9.9,0.0,9.9,0.3424,0.3779,1.1802000000000001,0.21011566265060239,0.21011566265060239,4.202313253012048,4.202313253012048,0.31517349397590355,8.7198,0.6303469879518071,9.899999999999999,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,5,5:00-6:00,0.2405,0.0,9.62,0.0,9.62,0.3424,0.3779,1.6301999999999999,0.19252530120481925,0.19252530120481925,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,0.5775759036144578,9.62,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,6,6:00-7:00,0.2285,0.0,9.14,0.0,9.14,0.3424,0.3779,2.5002,0.1599951807228916,0.1599951807228916,3.199903614457832,3.199903614457832,0.2399927710843374,6.639800000000002,0.4799855421686748,9.140000000000002,1,0.0,0.0,-0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV2,2,2,7,7:00-8:00,0.191,0.05,7.640000000000001,3.2,10.84,0.6074,0.3779,3.3701999999999996,0.17999518072289158,0.17999518072289158,3.5999036144578316,3.5999036144578316,0.2699927710843374,7.4698,0.5399855421686748,10.84,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,8,8:00-9:00,0.1187,0.17,4.748,10.88,15.628,0.6074,0.3779,4.0098,0.2799566265060241,0.2799566265060241,5.599132530120482,5.599132530120482,0.4199349397590362,11.6182,0.8398698795180723,15.628,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,9,9:00-10:00,0.1215,0.28,4.859999999999999,17.92,22.78,0.6074,0.3779,4.199999999999999,0.44771084337349404,0.44771084337349404,8.954216867469881,8.954216867469881,0.6715662650602411,18.580000000000005,1.3431325301204822,22.780000000000005,1,0.0,0.0,-0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W2_PV2,2,2,10,10:00-11:00,0.1334,0.39,5.335999999999999,24.96,30.296,0.8024,0.3779,4.1202,0.6307421686746988,0.6307421686746988,12.614843373493976,12.614843373493976,0.9461132530120482,26.1758,1.8922265060240964,30.296,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,11,11:00-12:00,0.1073,0.49,4.292,31.36,35.652,0.8024,0.3779,3.9000000000000004,0.7651084337349399,0.7651084337349399,15.302168674698798,15.302168674698798,1.1476626506024097,31.752000000000006,2.2953253012048194,35.65200000000001,1,0.0,0.0,-0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W2_PV2,2,2,12,12:00-13:00,0.1042,0.56,4.168,35.84,40.008,0.8024,0.3779,3.2598000000000003,0.8854987951807229,0.8854987951807229,17.70997590361446,17.70997590361446,1.3282481927710843,36.748200000000004,2.6564963855421686,40.008,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,13,13:00-14:00,0.1697,0.58,6.787999999999999,37.12,43.907999999999994,0.8024,0.3779,2.6898,0.9932096385542167,0.9932096385542167,19.864192771084333,19.864192771084333,1.489814457831325,41.21819999999999,2.97962891566265,43.90799999999999,1,0.0,0.0,-0.0,0.0,0.0,0,7.105427357601002e-15,offgrid_storage,5.0
W2_PV2,2,2,14,14:00-15:00,0.2091,0.5,8.364,32.0,40.364000000000004,0.8024,0.3779,3.63,0.8851566265060241,0.8851566265060241,17.70313253012048,17.70313253012048,1.3277349397590361,36.733999999999995,2.6554698795180722,40.364,1,0.0,0.0,-0.0,0.0,0.0,0,7.105427357601002e-15,offgrid_storage,5.0
W2_PV2,2,2,15,15:00-16:00,0.2101,0.4,8.404,25.6,34.004000000000005,0.6074,0.3779,3.8202000000000003,0.7273204819277109,0.7273204819277109,14.546409638554218,14.546409638554218,1.0909807228915664,30.1838,2.181961445783133,34.004000000000005,1,0.0,0.0,-0.0,0.0,0.0,0,3.552713678800501e-15,offgrid_storage,5.0
W2_PV2,2,2,16,16:00-17:00,0.1474,0.3,5.896,19.2,25.096,0.6074,0.3779,3.75,0.5143614457831326,0.5143614457831326,10.287228915662652,10.287228915662652,0.7715421686746988,21.346000000000004,1.5430843373493977,25.096000000000004,1,0.0,0.0,-0.0,0.0,0.0,0,-3.552713678800501e-15,offgrid_storage,5.0
W2_PV2,2,2,17,17:00-18:00,0.1652,0.15,6.6080000000000005,9.6,16.208,0.6074,0.3779,3.1398,0.3148963855421686,0.3148963855421686,6.297927710843371,6.297927710843371,0.4723445783132529,13.068199999999996,0.9446891566265058,16.207999999999995,1,0.0,0.0,-0.0,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W2_PV2,2,2,18,18:00-19:00,0.1563,0.05,6.252,3.2,9.452,0.8024,0.3779,2.61,0.16486746987951809,0.16486746987951809,3.2973493975903616,3.2973493975903616,0.24730120481927714,6.8420000000000005,0.4946024096385543,9.452,1,0.0,0.0,0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,19,19:00-20:00,0.1078,0.0,4.312,0.0,4.312,0.8024,0.3779,2.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1198,0,2.1922,0.0,1.9729800000000004,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV2,2,2,20,20:00-21:00,0.0582,0.0,2.3280000000000003,0.0,2.3280000000000003,0.8024,0.3779,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0,0.4680000000000004,0.0,2.3902340400000006,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV2,2,2,21,21:00-22:00,0.0373,0.0,1.492,0.0,1.492,0.6074,0.3779,1.6301999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301999999999999,0,0.0,0.13819999999999988,2.231898016364445,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV2,2,2,22,22:00-23:00,0.0531,0.0,2.124,0.0,2.124,0.6074,0.3779,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0,0.5640000000000001,0.0,2.735034220331716,0.0,0.0,1,0.0,offgrid_storage,5.0
W2_PV2,2,2,23,23:00-24:00,0.0924,0.0,3.6959999999999997,0.0,3.6959999999999997,0.3424,0.3779,1.4802,0.10757087479123413,0.10757087479123413,2.1514174958246826,2.1514174958246826,0.1613563121868512,4.464191303836216,0.3227126243737024,5.944391303836216,1,0.0,2.2483913038362164,0.23135159207303474,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,0,0:00-1:00,0.1328,0.0,5.312,0.0,5.312,0.3424,0.3779,1.3698000000000001,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,5.5198,1,0.0,0.20779999999999976,0.23913278183521602,0.0,0.0,0,8.881784197001252e-16,offgrid_storage,5.0
W2_PV3,2,3,1,1:00-2:00,0.2125,0.0,8.5,0.0,8.5,0.3424,0.3779,1.0997999999999999,0.17831807228915664,0.17831807228915664,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,0.5349542168674699,8.5,1,0.0,0.0,0.2386545162715456,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV3,2,3,2,2:00-3:00,0.2345,0.0,9.379999999999999,0.0,9.379999999999999,0.3424,0.3779,0.7998000000000001,0.20675180722891565,0.20675180722891565,4.135036144578313,4.135036144578313,0.3101277108433735,8.5802,0.620255421686747,9.379999999999999,1,0.0,0.0,0.23817720723900251,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,3,3:00-4:00,0.2576,0.0,10.304,0.0,10.304,0.3424,0.3779,0.99,0.22443373493975904,0.22443373493975904,4.488674698795181,4.488674698795181,0.33665060240963857,9.314000000000002,0.6733012048192771,10.304000000000002,1,0.0,0.0,0.23770085282452452,0.0,0.0,0,-1.7763568394002505e-15,offgrid_storage,5.0
W2_PV3,2,3,4,4:00-5:00,0.2475,0.0,9.9,0.0,9.9,0.3424,0.3779,1.1802000000000001,0.21011566265060239,0.21011566265060239,4.202313253012048,4.202313253012048,0.31517349397590355,8.7198,0.6303469879518071,9.899999999999999,1,0.0,0.0,0.23722545111887547,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,5,5:00-6:00,0.2405,0.0,9.62,0.0,9.62,0.3424,0.3779,1.6301999999999999,0.19252530120481925,0.19252530120481925,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,0.5775759036144578,9.62,1,0.0,0.0,0.23675100021663772,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,6,6:00-7:00,0.2285,0.0,9.14,0.0,9.14,0.3424,0.3779,2.5002,0.1599951807228916,0.1599951807228916,3.199903614457832,3.199903614457832,0.2399927710843374,6.639800000000002,0.4799855421686748,9.140000000000002,1,0.0,0.0,0.23627749821620445,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV3,2,3,7,7:00-8:00,0.191,0.02,7.640000000000001,1.28,8.92,0.6074,0.3779,3.3701999999999996,0.13373012048192773,0.13373012048192773,2.6746024096385543,2.6746024096385543,0.2005951807228916,5.5498,0.4011903614457832,8.92,1,0.0,0.0,0.23580494321977202,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,8,8:00-9:00,0.1187,0.05,4.748,3.2,7.948,0.6074,0.3779,4.0098,0.09999999999999999,0.09999999999999999,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,0.3,8.1598,1,0.0,0.21179999999999924,-0.0,0.0,0.0,0,-8.881784197001252e-16,offgrid_storage,5.0
W2_PV3,2,3,9,9:00-10:00,0.1215,0.08,4.859999999999999,5.12,9.98,0.6074,0.3779,4.199999999999999,0.13927710843373498,0.13927710843373498,2.7855421686746995,2.7855421686746995,0.20891566265060246,5.780000000000001,0.4178313253012049,9.98,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,10,10:00-11:00,0.1334,0.12,5.335999999999999,7.68,13.015999999999998,0.8024,0.3779,4.1202,0.21435662650602405,0.21435662650602405,4.287132530120481,4.287132530120481,0.3215349397590361,8.895799999999998,0.6430698795180722,13.015999999999998,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,11,11:00-12:00,0.1073,0.18,4.292,11.52,15.812,0.8024,0.3779,3.9000000000000004,0.2870361445783132,0.2870361445783132,5.740722891566264,5.740722891566264,0.43055421686746986,11.911999999999999,0.8611084337349397,15.812,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,12,12:00-13:00,0.1042,0.22,4.168,14.08,18.248,0.8024,0.3779,3.2598000000000003,0.36116144578313253,0.36116144578313253,7.22322891566265,7.22322891566265,0.5417421686746988,14.988199999999999,1.0834843373493976,18.247999999999998,1,0.0,0.0,-0.0,0.0,0.0,0,1.7763568394002505e-15,offgrid_storage,5.0
W2_PV3,2,3,13,13:00-14:00,0.1697,0.22,6.787999999999999,14.08,20.868,0.8024,0.3779,2.6898,0.4380289156626505,0.4380289156626505,8.76057831325301,8.76057831325301,0.6570433734939758,18.178199999999997,1.3140867469879516,20.867999999999995,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,14,14:00-15:00,0.2091,0.18,8.364,11.52,19.884,0.8024,0.3779,3.63,0.3916626506024097,0.3916626506024097,7.833253012048194,7.833253012048194,0.5874939759036145,16.254,1.174987951807229,19.884,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,15,15:00-16:00,0.2101,0.11,8.404,7.04,15.443999999999999,0.6074,0.3779,3.8202000000000003,0.2800915662650602,0.2800915662650602,5.601831325301204,5.601831325301204,0.4201373493975903,11.6238,0.8402746987951806,15.443999999999999,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
W2_PV3,2,3,16,16:00-17:00,0.1474,0.08,5.896,5.12,11.016,0.6074,0.3779,3.75,0.1750843373493976,0.1750843373493976,3.501686746987952,3.501686746987952,0.26262650602409643,7.266,0.5252530120481929,11.016,1,0.0,0.0,-0.0,0.0,0.0,0,0.0,offgrid_storage,5.0
